0,15998.403932958781
8,16047.522748723386
16,16085.224450234457
25,16120.467474060184
33,16155.021095906011
41,16180.210287861068
50,16209.150217221115
58,16224.43302849375
66,16250.817604855227
75,16266.728667298237
83,16272.209369456645
91,16290.747610660606
100,16300.34651256411
108,16304.0804392363
116,16318.966632338444
125,16319.867295722057
133,16330.801343281739
141,16330.427197039753
150,16332.86447734192
158,16331.371095104443
166,16336.506659818422
175,16335.555773933456
183,16331.4379299905
191,16334.803756926729
200,16335.96067302274
208,16332.171163534622
216,16330.688504908161
225,16322.565857721347
233,16325.131237476751
241,16317.369275903062
250,16314.005354904602
258,16317.67351853031
266,16307.782150166484
275,16308.934343524872
283,16307.269522398365
291,16303.57486020512
300,16296.061752999994
308,16290.014159198836
316,16284.700033828856
325,16281.345637451323
333,16275.734398282642
341,16270.998762599316
350,16273.27593738981
358,16268.507975564378
366,16257.100718267118
375,16254.898744082386
383,16252.552671246764
391,16246.867041937985
400,16239.912646190562
408,16234.977008082189
416,16234.55761149292
425,16232.895115089059
433,16224.851658555102
441,16226.235554251052
450,16221.053178266193
458,16215.491047991074
466,16210.18533936726
475,16204.057671687531
483,16207.746413339552
491,16199.246068165885
500,16193.111487821487
508,16195.493846158904
516,16192.518054905162
525,16184.473803731467
533,16184.247325560167
541,16180.672992168997
550,16180.135041342444
558,16169.407364548048
566,16174.34304474678
575,16171.188994954682
583,16158.845709032768
591,16165.128690507667
600,16159.744361253177
608,16158.015718656607
616,16147.171148283318
625,16150.163554964502
633,16146.94049506949
641,16142.112039880556
650,16143.90936741477
658,16140.008425026785
666,16133.126713226611
675,16128.874503457237
683,16132.216964622377
691,16128.479399206686
700,16123.41023374758
708,16121.66281886035
716,16124.19206679542
725,16119.352755663873
733,16118.36848442226
741,16113.295321060988
750,16111.344838986639
758,16107.995742171739
766,16109.16286594824
775,16109.65658879851
783,16101.458824267867
791,16104.328983413729
800,16097.49801867351
808,16093.472801175696
816,16093.337939383144
825,16097.900471432133
833,16090.18983581104
841,16091.987036528202
850,16086.280838930197
858,16089.325456386116
866,16089.713840707143
875,16081.934436163072
883,16079.57910309481
891,16084.723697888681
900,16073.965581812558
908,16074.975086857205
916,16076.103790106208
925,16070.957105017833
933,16075.21535438063
941,16070.951927392529
950,16072.08448840181
958,16064.097883743312
966,16064.531373131404
975,16061.395668467723
983,16064.454440772315
991,16061.663601484095
1000,16061.152246609334
1008,16061.318824406
1016,16063.959533063775
1025,16063.22545786277
1033,16060.438891856507
1041,16055.609315817073
1050,16059.1990861955
1058,16053.662129015362
1066,16051.322115312376
1075,16051.670461447384
1083,16049.508293373361
1091,16002.63912196128
1100,16046.674392363133
1108,16091.675625165924
1116,16124.761156057884
1125,16156.695128618756
1133,16179.124503942474
1141,16205.195613449796
1150,16228.380591920057
1158,16246.871718985696
1166,16263.977824022164
