0,15995.362938870889
8,16084.02249954773
16,16159.343044231522
25,16226.401028978633
33,16277.521034744575
41,16322.293744554214
50,16356.179374092482
58,16383.190090285156
66,16408.148543641644
75,16430.73545309517
83,16446.71827677319
91,16457.26471497434
100,16470.536223041654
108,16475.44234840827
116,16476.207471179056
125,16476.734630971805
133,16480.783094150665
141,16483.057837545155
150,16479.425117123697
158,16476.22609437677
166,16463.09589773916
175,16465.010538896106
183,16453.162572084155
191,16444.614747158423
200,16437.574042649863
208,16428.29995933728
216,16425.25930504786
225,16414.03798525655
233,16408.11882035675
241,16400.505923042376
250,16391.282460266193
258,16387.306927025842
266,16376.475029240926
275,16371.023922724129
283,16354.702894006969
291,16351.564661304217
300,16339.154141747049
308,16330.14187265559
316,16322.95506786248
325,16321.84609952884
333,16309.48933917914
341,16305.663074627724
350,16298.153400153655
358,16290.077510714818
366,16278.503001960413
375,16271.857455890951
383,16271.994367541942
391,16264.975872711722
400,16254.045165568456
408,16244.22244822526
416,16242.209484299787
425,16234.389144157198
433,16233.486808517899
441,16225.941207927024
450,16221.940362601052
458,16212.967955834818
466,16203.94526406736
475,16201.449620915577
483,16195.176777761313
491,16189.435677836544
500,16191.899622259638
508,16180.819616338158
516,16176.143063722151
525,16176.889763268138
533,16170.79176648029
541,16163.83602631885
550,16155.860748526551
558,16153.261341706408
566,16152.405390588008
575,16146.445480811404
583,16148.608685827152
591,16145.15550068478
600,16135.491537912298
608,16134.576137825186
616,16132.178106691477
625,16124.564593375975
633,16120.915118504283
641,16124.68656611394
650,16116.3598715835
658,16114.370260781523
666,16110.562394074279
675,16103.227751297964
683,16105.42421362407
691,16100.446410945635
700,16099.15485517944
708,16093.200901572933
716,16097.923178504421
725,16096.793959746565
733,16091.314208011714
741,16083.1304374595
750,16083.655627441995
758,16085.891818476919
766,16080.368366360894
775,16078.777713128102
783,16075.966033500818
791,16071.17425700551
800,16002.944869876837
808,16089.80892790413
816,16157.575738750418
825,16223.619998704478
833,16275.371839248608
841,16324.339791849945
850,16355.012794578051
858,16382.607165471085
866,16409.60583109904
875,16433.301245259456
883,16448.739621089167
891,16464.558070540555
900,16465.476232809186
908,16476.659835450264
916,16478.765896846293
925,16477.994788555603
933,16483.508515275953
941,16480.47797242924
950,16472.208905269472
958,16474.422841025866
966,16468.15584355666
975,16458.125986398707
983,16450.40165427957
991,16445.920644874182
1000,16437.196258225096
1008,16435.31801641111
1016,16422.953974075434
1025,16422.105997324306
1033,16411.6636639283
1041,16396.923168314006
1050,16397.576645770725
1058,16381.928603311497
1066,16377.083360390452
1075,16363.869894677688
1083,16355.492533331893
1091,16355.771431342397
1100,16338.390595987039
1108,16338.476000635037
1116,16327.450248150084
1125,16317.846718349547
1133,16316.108296220802
1141,16305.826393762183
1150,16296.626302837818
1158,16284.462920297674
1166,16286.81059412123
1175,16271.123298172764
1183,16263.377011731012
1191,16261.920852851577
1200,16255.45474218922
1208,16245.63866608163
1216,16243.174761770006
1225,16233.53761091118
1233,16234.567397391707
1241,16219.471012326418
1250,16223.381941790833
1258,16216.4492232993
1266,16207.965693409902
1275,16198.497590405708
1283,16195.216428419966
1291,16196.643262109616
1300,16183.615911006302
1308,16180.764827745603
1316,16179.855988204235
